index,time,type,process,f,value,error,time_seconds,time_diff_seconds
1086,5359657429,fail,7.0,cas,2,,5.359657429,3.247800000050205e-05
1087,5359673962,invoke,7.0,cas,2,,5.359673962,1.653299999926361e-05
1088,5361707664,invoke,8.0,write,2,,5.361707664,0.0020337020000003037
1089,5364529767,invoke,5.0,write,2,,5.364529767,0.0028221029999997427
1090,5368529695,invoke,6.0,cas,2,,5.368529695,0.003999928000000708
1091,5369661609,invoke,2.0,read,2,,5.369661609,0.0011319139999992345
1092,5372456618,invoke,3.0,read,2,,5.372456618,0.0027950090000006256
1093,5376783473,ok,0.0,read,2,,5.376783473,0.004326854999999519
1094,5377691367,ok,1.0,read,2,,5.377691367,0.0009078940000000202
1095,5377795793,invoke,4.0,read,2,,5.377795793,0.00010442600000004632
1096,5378372849,ok,5.0,write,2,,5.378372849,0.0005770560000000202
1097,5378418298,invoke,5.0,cas,2,,5.378418298,4.544899999991969e-05
1098,5378800630,fail,6.0,cas,2,,5.37880063,0.00038233200000004075
1099,5381032375,invoke,6.0,write,2,,5.381032375,0.0022317450000004513
1100,5384313009,fail,9.0,cas,2,,5.384313009,0.0032806340000002265
1101,5384407096,ok,8.0,write,2,,5.384407096,9.408699999990944e-05
1102,5384463187,invoke,8.0,cas,2,,5.384463187,5.609099999936973e-05
1103,5384967557,ok,4.0,read,2,,5.384967557,0.0005043700000006979
1104,5385004969,invoke,9.0,write,2,,5.385004969,3.741199999929279e-05
1105,5390067473,ok,3.0,read,2,,5.390067473,0.005062504000000523
1106,5390530705,fail,7.0,cas,2,,5.390530705,0.000463231999999536
1107,5390749242,fail,5.0,cas,2,,5.390749242,0.0002185370000002962
1108,5390955127,ok,2.0,read,2,,5.390955127,0.0002058849999997392
1109,5391008085,invoke,0.0,read,2,,5.391008085,5.295800000038042e-05
1110,5395195391,ok,6.0,write,2,,5.395195391,0.004187305999999502
1111,5395364451,invoke,1.0,read,2,,5.395364451,0.0001690600000001652
1112,5397548298,ok,9.0,write,2,,5.397548298,0.002183847000000405
1113,5397575347,invoke,2.0,read,2,,5.397575347,2.7048999999834678e-05
1114,5400116460,fail,8.0,cas,2,,5.40011646,0.002541112999999484
1115,5400171155,ok,0.0,read,2,,5.400171155,5.4695000000215543e-05
1116,5400259386,invoke,5.0,cas,2,,5.400259386,8.823100000032724e-05
1117,5400618105,invoke,6.0,write,2,,5.400618105,0.0003587190000002849
1118,5403571011,invoke,3.0,read,2,,5.403571011,0.0029529059999999774
1119,5404710032,ok,2.0,read,2,,5.404710032,0.0011390209999992962
1120,5406235635,ok,1.0,read,2,,5.406235635,0.001525603000000153
1121,5406501026,invoke,2.0,read,2,,5.406501026,0.00026539100000011473
1122,5408136994,invoke,4.0,read,2,,5.408136994,0.0016359680000004317
1123,5410899476,invoke,0.0,read,2,,5.410899476,0.002762481999999622
1124,5411847740,invoke,7.0,write,2,,5.41184774,0.0009482639999998099
1125,5414365991,invoke,1.0,read,2,,5.414365991,0.002518251000000582
1126,5416168195,invoke,8.0,cas,2,,5.416168195,0.0018022039999996409
1127,5418083561,ok,6.0,write,2,,5.418083561,0.001915366000000418
1128,5418338591,invoke,9.0,cas,2,,5.418338591,0.0002550299999999339
1129,5423455535,ok,4.0,read,2,,5.423455535,0.005116944000000068
1130,5423584064,ok,3.0,read,2,,5.423584064,0.00012852899999948875
1131,5423632198,invoke,3.0,read,2,,5.423632198,4.8134000000032984e-05
1132,5424034491,invoke,6.0,write,2,,5.424034491,0.00040229299999960944
1133,5424312803,invoke,4.0,read,2,,5.424312803,0.0002783120000007244
1134,5424581520,ok,5.0,cas,2,,5.42458152,0.0002687169999999739
1135,5427341103,ok,1.0,read,2,,5.427341103,0.002759582999999566
1136,5427553572,ok,7.0,write,2,,5.427553572,0.00021246900000004842
1137,5428499891,invoke,5.0,cas,2,,5.428499891,0.0009463190000005284
1138,5428860759,ok,2.0,read,2,,5.428860759,0.0003608679999995701
1139,5431640362,invoke,7.0,write,2,,5.431640362,0.0027796030000004635
1140,5432215516,invoke,1.0,read,2,,5.432215516,0.0005751539999998556
1141,5435540819,invoke,2.0,read,2,,5.435540819,0.0033253029999995576
1142,5444267086,ok,6.0,write,2,,5.444267086,0.00872626700000012
1143,5444406573,invoke,6.0,write,2,,5.444406573,0.00013948700000021574
1144,5445633973,ok,2.0,read,2,,5.445633973,0.0012273999999994345
1145,5446855788,fail,9.0,cas,2,,5.446855788,0.0012218150000000705
1146,5447350869,invoke,2.0,read,2,,5.447350869,0.0004950810000003969
1147,5459412258,fail,5.0,cas,2,,5.459412258,0.012061389000000311
1148,5459458165,invoke,9.0,cas,2,,5.459458165,4.590699999962311e-05
1149,5460807414,ok,0.0,read,2,,5.460807414,0.0013492489999995527
1150,5460975493,ok,6.0,write,2,,5.460975493,0.0001680790000007093
1151,5461183474,invoke,0.0,read,2,,5.461183474,0.00020798099999996822
1152,5463486953,ok,4.0,read,2,,5.463486953,0.0023034790000000527
1153,5463532797,invoke,5.0,cas,2,,5.463532797,4.584399999973954e-05
1154,5474910645,ok,1.0,read,2,,5.474910645,0.011377847999999524
1155,5475988591,ok,7.0,write,2,,5.475988591,0.0010779460000005514
1156,5476181171,ok,9.0,cas,2,,5.476181171,0.0001925800000002198
1157,5476688749,fail,5.0,cas,2,,5.476688749,0.0005075779999996755
1158,5476931771,ok,2.0,read,2,,5.476931771,0.0002430220000002592
1159,5477016953,fail,8.0,cas,2,,5.477016953,8.518199999940634e-05
1160,5477096850,invoke,1.0,read,2,,5.47709685,7.989699999999544e-05
1161,5478322451,ok,3.0,read,2,,5.478322451,0.0012256010000006867
1162,5479658110,invoke,2.0,read,2,,5.47965811,0.001335658999999545
1163,5483010252,invoke,5.0,write,2,,5.483010252,0.0033521419999997804
1164,5484482849,invoke,3.0,read,2,,5.484482849,0.001472597000000242
1165,5486474892,invoke,6.0,cas,2,,5.486474892,0.001992043000000443
1166,5488304793,invoke,7.0,cas,2,,5.488304793,0.0018299009999998006
1167,5490047531,ok,0.0,read,2,,5.490047531,0.0017427379999999104
1168,5491148772,ok,1.0,read,2,,5.491148772,0.001101240999999753
1169,5491228491,ok,2.0,read,2,,5.491228491,7.971900000036669e-05
1170,5491251938,invoke,0.0,read,2,,5.491251938,2.344700000023181e-05
1171,5491933219,ok,3.0,read,2,,5.491933219,0.0006812809999994229
1172,5495467394,ok,5.0,write,2,,5.495467394,0.003534175000000417
1173,5495576504,invoke,1.0,read,2,,5.495576504,0.00010910999999946824
1174,5497141996,invoke,2.0,read,2,,5.497141996,0.0015654920000001127
1175,5497530461,ok,0.0,read,2,,5.497530461,0.00038846500000033757
1176,5499292504,invoke,0.0,read,2,,5.499292504,0.0017620429999993803
1177,5501209107,invoke,9.0,write,2,,5.501209107,0.0019166030000006273
1178,5502320611,invoke,5.0,cas,2,,5.502320611,0.0011115039999998189
1179,5502635094,invoke,3.0,read,2,,5.502635094,0.0003144830000003651
1180,5505576821,invoke,4.0,read,2,,5.505576821,0.0029417269999996165
1181,5507330444,invoke,8.0,write,2,,5.507330444,0.0017536229999999264
1182,5509410069,fail,7.0,cas,2,,5.509410069,0.0020796250000003624
1183,5509534485,invoke,7.0,write,2,,5.509534485,0.00012441599999934994
1184,5515481108,ok,3.0,read,2,,5.515481108,0.005946623000000706
1185,5515606076,ok,0.0,read,2,,5.515606076,0.00012496799999972552
1186,5515626631,invoke,0.0,read,2,,5.515626631,2.0554999999866652e-05
1187,5516364548,invoke,3.0,read,2,,5.516364548,0.0007379170000003654
1188,5518371904,ok,1.0,read,2,,5.518371904,0.0020073560000000157
1189,5519535068,invoke,1.0,read,2,,5.519535068,0.0011631639999993837
1190,5520329962,ok,4.0,read,2,,5.520329962,0.0007948940000002125
1191,5520379840,invoke,4.0,read,3,,5.52037984,4.987800000044729e-05
1192,5521402038,ok,2.0,read,2,,5.521402038,0.0010221979999993636
1193,5521469047,invoke,2.0,read,3,,5.521469047,6.700900000033982e-05
1194,5521781535,ok,6.0,cas,2,,5.521781535,0.0003124879999996111
1195,5528739852,ok,9.0,write,2,,5.528739852,0.006958317000000491
1196,5528895585,ok,8.0,write,2,,5.528895585,0.00015573299999971368
1197,5528941196,fail,5.0,cas,2,,5.528941196,4.5611000000000956e-05
1198,5528959616,invoke,9.0,cas,3,,5.528959616,1.8419999999963466e-05
1199,5534517168,ok,0.0,read,2,,5.534517168,0.005557551999999966
1200,5534584505,ok,7.0,write,2,,5.534584505,6.733699999994514e-05
1201,5534607435,ok,3.0,read,2,,5.534607435,2.2930000000087603e-05
1202,5534627183,ok,2.0,read,3,,5.534627183,1.9747999999708554e-05
1203,5534643352,ok,4.0,read,3,,5.534643352,1.616900000023236e-05
1204,5534653544,invoke,0.0,read,3,,5.534653544,1.0192000000408541e-05
1205,5535059946,ok,1.0,read,2,,5.535059946,0.0004064019999994173
1206,5538387757,invoke,1.0,read,3,,5.538387757,0.003327811000000125
1207,5539888259,invoke,2.0,read,3,,5.539888259,0.0015005019999998481
1208,5542965334,ok,0.0,read,3,,5.542965334,0.0030770750000002067
1209,5543022194,fail,9.0,cas,3,,5.543022194,5.6859999999936406e-05
1210,5543262300,invoke,5.0,write,3,,5.5432623,0.0002401060000005728
1211,5543687740,invoke,6.0,cas,3,,5.54368774,0.00042543999999988813
1212,5547105973,invoke,7.0,write,3,,5.547105973,0.0034182329999996597
1213,5549882877,invoke,0.0,read,3,,5.549882877,0.00277690400000008
1214,5553521878,ok,5.0,write,3,,5.553521878,0.0036390009999998085
1215,5553605948,invoke,3.0,read,3,,5.553605948,8.407000000065779e-05
1216,5555127603,invoke,4.0,read,3,,5.555127603,0.0015216549999994555
1217,5560830319,invoke,8.0,cas,3,,5.560830319,0.005702716000000052
1218,5562296892,ok,3.0,read,3,,5.562296892,0.001466573000000082
1219,5562476358,ok,0.0,read,3,,5.562476358,0.00017946599999962842
1220,5562628889,invoke,0.0,read,3,,5.562628889,0.00015253100000034436
1221,5565380008,ok,2.0,read,3,,5.565380008,0.002751119000000024
1222,5567344732,ok,1.0,read,3,,5.567344732,0.0019647239999995847
1223,5567706782,ok,4.0,read,3,,5.567706782,0.00036205000000055776
1224,5567800843,invoke,5.0,cas,3,,5.567800843,9.406099999953454e-05
1225,5568259062,fail,6.0,cas,3,,5.568259062,0.00045821900000042604
1226,5572772415,ok,7.0,write,3,,5.572772415,0.004513353000000109
1227,5573107307,fail,8.0,cas,3,,5.573107307,0.000334891999999698
1228,5573932405,invoke,1.0,read,3,,5.573932405,0.0008250979999999686
1229,5577076278,invoke,6.0,write,3,,5.577076278,0.0031438729999999637
1230,5577818280,invoke,2.0,read,3,,5.57781828,0.0007420019999999639
1231,5583011797,fail,5.0,cas,3,,5.583011797,0.005193517000000369
1232,5585472700,ok,0.0,read,3,,5.5854727,0.0024609030000002363
1233,5585720506,invoke,3.0,read,3,,5.585720506,0.00024780599999996156
1234,5588246252,ok,1.0,read,3,,5.588246252,0.0025257459999998844
1235,5588600967,invoke,4.0,read,3,,5.588600967,0.0003547149999993948
1236,5591582868,invoke,5.0,write,3,,5.591582868,0.0029819010000000645
1237,5593014917,ok,6.0,write,3,,5.593014917,0.0014320489999999353
1238,5597735304,ok,4.0,read,3,,5.597735304,0.00472038700000077
1239,5599071119,ok,3.0,read,3,,5.599071119,0.001335815000000018
1240,5599517721,ok,5.0,write,3,,5.599517721,0.000446601999999352
1241,5599630426,invoke,6.0,write,3,,5.599630426,0.00011270500000026829
1242,5602246877,invoke,0.0,read,3,,5.602246877,0.002616450999999742
1243,5604217915,invoke,1.0,read,3,,5.604217915,0.0019710380000006467
1244,5608402205,ok,2.0,read,3,,5.608402205,0.004184289999999535
1245,5608962062,invoke,2.0,read,3,,5.608962062,0.0005598569999998304
1246,5610759014,ok,0.0,read,3,,5.610759014,0.0017969520000002959
1247,5611985362,ok,6.0,write,3,,5.611985362,0.0012263480000003213
1248,5612739812,invoke,0.0,read,3,,5.612739812,0.000754449999999629
1249,5615964182,ok,1.0,read,3,,5.615964182,0.0032243699999998654
1250,5616033262,invoke,5.0,write,3,,5.616033262,6.90800000002767e-05
1251,5616663053,invoke,1.0,read,3,,5.616663053,0.0006297909999997131
1252,5616906549,invoke,3.0,read,3,,5.616906549,0.00024349600000039828
1253,5620370614,invoke,4.0,read,3,,5.620370614,0.0034640649999992945
1254,5624783780,invoke,6.0,write,3,,5.62478378,0.004413165999999968
1255,5626449954,ok,2.0,read,3,,5.626449954,0.0016661740000003533
1256,5629096176,ok,3.0,read,3,,5.629096176,0.002646222000000087
1257,5631357149,ok,5.0,write,3,,5.631357149,0.002260973000000277
1258,5632592325,ok,0.0,read,3,,5.632592325,0.0012351759999997824
1259,5632828642,invoke,5.0,write,3,,5.632828642,0.00023631699999970834
1260,5633667571,invoke,7.0,cas,3,,5.633667571,0.0008389290000003768
1261,5638810561,ok,6.0,write,3,,5.638810561,0.005142989999999514
1262,5638885718,invoke,0.0,read,3,,5.638885718,7.515700000038095e-05
1263,5647576067,ok,4.0,read,3,,5.647576067,0.008690349000000097
1264,5647700029,ok,1.0,read,3,,5.647700029,0.00012396199999997748
1265,5647717788,ok,5.0,write,3,,5.647717788,1.7758999999450964e-05
1266,5647731950,invoke,8.0,cas,3,,5.64773195,1.4162000000261799e-05
1267,5650201075,invoke,1.0,read,3,,5.650201075,0.002469125000000183
1268,5658520860,fail,7.0,cas,3,,5.65852086,0.008319785000000302
1269,5658597055,fail,8.0,cas,3,,5.658597055,7.619500000011215e-05
1270,5658627367,invoke,2.0,read,3,,5.658627367,3.031199999981027e-05
1271,5659425444,ok,0.0,read,3,,5.659425444,0.0007980769999997861
1272,5659444680,invoke,0.0,read,3,,5.65944468,1.923599999997805e-05
1273,5662219928,invoke,5.0,cas,3,,5.662219928,0.0027752479999998414
1274,5665791858,ok,1.0,read,3,,5.665791858,0.003571930000000556
1275,5665994523,invoke,6.0,write,3,,5.665994523,0.00020266499999976872
1276,5668612848,ok,2.0,read,3,,5.668612848,0.0026183250000002545
1277,5669191055,invoke,7.0,write,3,,5.669191055,0.0005782069999993311
1278,5672624142,ok,0.0,read,3,,5.672624142,0.0034330870000003344
1279,5672717867,ok,5.0,cas,3,,5.672717867,9.372500000015549e-05
1280,5672767517,invoke,5.0,write,3,,5.672767517,4.964999999934605e-05
1281,5675810839,invoke,8.0,cas,3,,5.675810839,0.003043322000000792
1282,5678839073,invoke,9.0,cas,3,,5.678839073,0.003028233999999408
1283,5679592888,invoke,0.0,read,3,,5.679592888,0.0007538150000003796
1284,5684416117,ok,6.0,write,3,,5.684416117,0.004823228999999429
1285,5686654868,ok,7.0,write,3,,5.686654868,0.00223875100000015
1286,5687013555,invoke,1.0,read,3,,5.687013555,0.00035868700000030174
1287,5689221756,invoke,6.0,cas,3,,5.689221756,0.0022082010000001873
1288,5691248856,ok,5.0,write,3,,5.691248856,0.0020270999999993933
1289,5691437970,fail,8.0,cas,3,,5.69143797,0.0001891140000003233
1290,5691502761,invoke,5.0,write,3,,5.691502761,6.479099999978644e-05
1291,5693019651,invoke,2.0,read,3,,5.693019651,0.001516890000000437
1292,5695268107,fail,9.0,cas,3,,5.695268107,0.002248456000000232
1293,5695678219,invoke,7.0,cas,3,,5.695678219,0.0004101119999999625
1294,5700523869,fail,6.0,cas,3,,5.700523869,0.004845650000000035
1295,5700636777,invoke,3.0,read,3,,5.700636777,0.00011290799999930101
1296,5700978540,ok,5.0,write,3,,5.70097854,0.00034176300000066107
1297,5707233865,ok,0.0,read,3,,5.707233865,0.006255324999999701
1298,5707499410,ok,2.0,read,3,,5.70749941,0.00026554499999953407
1299,5707572683,fail,7.0,cas,3,,5.707572683,7.327300000081749e-05
1300,5707601785,invoke,5.0,cas,3,,5.707601785,2.9101999999170403e-05
1301,5707901322,ok,1.0,read,3,,5.707901322,0.0002995370000000719
1302,5709164760,invoke,4.0,read,3,,5.70916476,0.0012634380000005052
1303,5709656008,ok,3.0,read,3,,5.709656008,0.0004912479999994446
1304,5709749782,invoke,0.0,read,3,,5.709749782,9.377400000065705e-05
1305,5710463034,invoke,1.0,read,3,,5.710463034,0.00071325199999972
1306,5712997964,invoke,2.0,read,3,,5.712997964,0.0025349300000003794
1307,5716614750,invoke,8.0,cas,3,,5.71661475,0.0036167859999993723
1308,5722292330,ok,1.0,read,3,,5.72229233,0.005677580000000404
1309,5722401161,ok,4.0,read,3,,5.722401161,0.00010883099999947632
1310,5722428489,invoke,9.0,write,3,,5.722428489,2.732800000071478e-05
1311,5723607320,invoke,1.0,read,3,,5.72360732,0.0011788309999998248
1312,5724617470,ok,0.0,read,3,,5.72461747,0.001010149999999932
1313,5724713245,invoke,6.0,cas,3,,5.724713245,9.577500000013117e-05
1314,5726897629,invoke,7.0,write,3,,5.726897629,0.0021843839999995396
1315,5727539476,invoke,3.0,read,3,,5.727539476,0.0006418469999998067
1316,5730737104,fail,5.0,cas,3,,5.730737104,0.003197628000000563
1317,5730911898,fail,8.0,cas,3,,5.730911898,0.00017479399999942302
1318,5730951474,ok,2.0,read,3,,5.730951474,3.957600000070727e-05
1319,5730975885,invoke,5.0,cas,3,,5.730975885,2.441100000005747e-05
1320,5732796181,invoke,8.0,cas,3,,5.732796181,0.001820295999999999
1321,5736631040,invoke,0.0,read,3,,5.73663104,0.0038348589999994687
1322,5740541931,invoke,2.0,read,3,,5.740541931,0.003910891000000305
1323,5746377531,fail,6.0,cas,3,,5.746377531,0.005835600000000163
1324,5746425628,invoke,4.0,read,3,,5.746425628,4.8096999999636125e-05
1325,5748300492,invoke,6.0,cas,3,,5.748300492,0.0018748640000003647
1326,5754637019,ok,9.0,write,3,,5.754637019,0.006336526999999315
1327,5754760149,invoke,9.0,cas,3,,5.754760149,0.0001231300000004154
1328,5759307570,ok,6.0,cas,3,,5.75930757,0.004547420999999829
1329,5759456738,fail,5.0,cas,3,,5.759456738,0.00014916800000008834
1330,5759586122,invoke,5.0,cas,3,,5.759586122,0.00012938400000006567
1331,5761433777,ok,4.0,read,3,,5.761433777,0.001847654999999726
1332,5761468653,invoke,4.0,read,3,,5.761468653,3.487599999996149e-05
1333,5762135049,ok,1.0,read,3,,5.762135049,0.0006663960000006242
1334,5762947026,ok,8.0,cas,3,,5.762947026,0.0008119769999996862
1335,5763244766,ok,7.0,write,3,,5.763244766,0.00029773999999971323
1336,5763306165,invoke,1.0,read,3,,5.763306165,6.139900000068366e-05
1337,5764895663,fail,9.0,cas,3,,5.764895663,0.001589497999999523
1338,5764991398,invoke,6.0,write,3,,5.764991398,9.573500000037427e-05
1339,5771927505,ok,3.0,read,3,,5.771927505,0.006936106999999581
1340,5773663700,ok,0.0,read,3,,5.7736637,0.001736195000000329
1341,5773951798,ok,2.0,read,3,,5.773951798,0.0002880979999995148
1342,5773986089,ok,1.0,read,3,,5.773986089,3.429100000040819e-05
1343,5775715769,ok,6.0,write,3,,5.775715769,0.0017296799999995116
1344,5775779833,ok,4.0,read,3,,5.775779833,6.406400000003032e-05
1345,5775796736,invoke,6.0,cas,3,,5.775796736,1.690300000056766e-05
1346,5776611439,ok,5.0,cas,3,,5.776611439,0.0008147029999996391
1347,5776737268,invoke,5.0,write,3,,5.776737268,0.0001258289999999107
1348,5779152433,invoke,7.0,write,3,,5.779152433,0.0024151650000003855
1349,5782240990,invoke,0.0,read,3,,5.78224099,0.0030885569999998808
1350,5782862922,invoke,1.0,read,3,,5.782862922,0.0006219319999996031
1351,5783788676,invoke,8.0,cas,3,,5.783788676,0.0009257540000007225
1352,5785839543,fail,6.0,cas,3,,5.785839543,0.0020508669999994567
1353,5785992050,invoke,9.0,write,3,,5.78599205,0.00015250700000013495
1354,5787207364,invoke,6.0,write,3,,5.787207364,0.0012153140000004115
1355,5789752440,invoke,2.0,read,3,,5.78975244,0.0025450759999996464
1356,5791956792,ok,7.0,write,3,,5.791956792,0.0022043519999996875
1357,5792334323,invoke,3.0,read,3,,5.792334323,0.00037753100000070816
1358,5794416222,ok,5.0,write,3,,5.794416222,0.002081898999999332
1359,5794602704,invoke,4.0,read,3,,5.794602704,0.00018648200000015436
1360,5795471260,invoke,5.0,cas,3,,5.79547126,0.0008685560000003534
1361,5797391567,invoke,7.0,write,3,,5.797391567,0.001920306999999788
1362,5800067317,ok,9.0,write,3,,5.800067317,0.0026757499999998657
1363,5800451529,invoke,9.0,write,3,,5.800451529,0.0003842120000001614
1364,5802622171,ok,6.0,write,3,,5.802622171,0.002170642000000278
1365,5802773762,ok,2.0,read,3,,5.802773762,0.00015159099999983994
1366,5802861860,ok,0.0,read,3,,5.80286186,8.809799999998091e-05
1367,5802951660,invoke,0.0,read,3,,5.80295166,8.979999999958466e-05
1368,5803943542,ok,1.0,read,3,,5.803943542,0.0009918820000001105
1369,5805891072,ok,3.0,read,3,,5.805891072,0.0019475299999998086
1370,5806128403,fail,8.0,cas,3,,5.806128403,0.0002373310000001183
1371,5806228036,invoke,8.0,cas,3,,5.806228036,9.963300000048747e-05
1372,5807177106,invoke,6.0,cas,3,,5.807177106,0.0009490699999998853
1373,5810119791,invoke,1.0,read,3,,5.810119791,0.002942684999999834
1374,5813174428,invoke,2.0,read,3,,5.813174428,0.003054636999999971
1375,5813598670,invoke,3.0,read,3,,5.81359867,0.00042424200000024115
1376,5814269583,ok,0.0,read,3,,5.814269583,0.0006709129999995511
